,title,description,title_label,description_label
496,메타버스에서 만나는  포스코      개관,전국적인  코로나  확산세로 인해   방문이 어려운 가운데  포스코는 시민들이 언제  어디서든 쉽게  의 콘텐츠를 만나볼 수 있도록    을 조성했다  제페토   맵은 수변공원  ,1,0
497,매경이 전하는 세상의 지식  매 세 지   월  일 , 코로나  사태 이후 높은 인건비와 재료비를 감당하지 못하는 데다 배달 음식으로 적합하지 못해 시장에서 차츰 밀려난다고  서울 시내 식당은  년  분기  만 개에서 지난해  분기에는 만 개까지 늘었지만  한식  ,1,0
498, 일부터 자가키트 판매 개수 제한 해제 소포장 생산도 허용, 코로나  자가검사키트가 오는  일부터 개수 제한 없이 구매가 가능해진다  다만 가격을  천원으로 고정하고 약국과 편의점으로 판매처를 제한한 조치는  월  일까지 연장된다   일 식품의약품안전처는 현행  코로나  ,0,0
499,국민의힘  사무처  여성국  없앴다 시민사회  여가부 폐지 안돼 , 코로나  팬데믹과 기후위기는 구조적 불평등을 더욱 심화시켰다 며  이미 수많은 통계가 증명해주듯이 여성은 남성에 비해 고용률이 낮고 훨씬 더 많은 폭력에 노출되어 있다 고 주장했다  그러면서  기업은 여성이라  ,1,1
500,국민의힘  사무처  여성국  없앴다 시민사회  여가부 폐지 안돼 , 코로나  팬데믹과 기후위기는 구조적 불평등을 더욱 심화시켰다 며  이미 수많은 통계가 증명해주듯이 여성은 남성에 비해 고용률이 낮고 훨씬 더 많은 폭력에 노출되어 있다 고 주장했다  그러면서  기업은 여성이라  ,1,1
501,메타버스에서 만나는  포스코      개관,전국적인  코로나  확산세로 인해   방문이 어려운 가운데  포스코는 시민들이 언제  어디서든 쉽게  의 콘텐츠를 만나볼 수 있도록    을 조성했다  제페토   맵은 수변공원  ,1,0
502,태백  코로나  확진자  명 태백 번  추가 발생 일 총  명,태백에서  일  코로나  확진자가  명 태백 번  추가 발생했다  태백시보건당국에 따르면 태백  번 확진자는 이날 오후  시 분부터  시께 각각 확진 판정을 받았다  이 중 태백 거주자는  ,0,0
503,매경이 전하는 세상의 지식  매 세 지   월  일 , 코로나  사태 이후 높은 인건비와 재료비를 감당하지 못하는 데다 배달 음식으로 적합하지 못해 시장에서 차츰 밀려난다고  서울 시내 식당은  년  분기  만 개에서 지난해  분기에는 만 개까지 늘었지만  한식  ,1,0
504,영천시 은해사  문화재 관람료 무료화 추진,최기문 영천시장은  은해사의 문화재 관람료 무료화로 장기화된  코로나 로 지친 시민과 관광객에게 은해사와 팔공산을 편안한 휴식의 공간으로 심신을 달래고  침체됐던 영천시의 경제 활성화를 기대하고 있다 고  ,0,0
505, 유노유농    금메달리스트 철학 담긴 김포 구정회 농구교실,끝으로 구정회 원장은  모든 농구교실들이 그렇겠지만   코로나 에 너무 오랜 시간 지쳐 있었다  아이들도  학부모들도 그렇다  어려운 상황 속에서 꾸준히 수업에 보내주시는 부모님들도 있었는데  정말 감사하다  ,1,1
506, 현장리뷰 청년기 접어든  한국소극장오페라축제 코믹 오페라로 웃음과 치 , 코로나 로 지친 관객들을 위해 백신오페라를 생각하며  개의 작품을 선정했다 고 밝혔다   장수동  지난  년부터  년간 재정적 요인과  코로나  이슈 등으로 공백기를 가졌기 때문이다  그간 민간단체들의 많은  ,0,0
507,서울시   한의사  검사 시행은 명분없는 불법행위 ,최근 대한한의사협회가  코로나  신속항원검사를 시행하겠다고 선언해 논란이 일고 있는 가운데  의료계가 연일 비전문가의  코로나  신속항원검사  시행은 의료법 위반이라며 반발하고 나섰다  서울특별시의사회는  ,0,0
508,눈 뜨고 자는 원인 각양각색 검은자 까지 보이면 주의해야 수면특집 , 사람은 왜 눈을 감고 자야 할까  코로나  팬데믹이 장기화되면서 일상이 불규칙해진 사람들이 늘어났습니다  특히 수면시간이 들쑥날쑥해지며 수면의 질이 떨어졌다고 하는 경우가 많은데요  이들은 회복에 어려움을  ,0,1
509,권영세 추경호 이어 원희룡도 확진  인수위  코로나  비상 , 일  코로나  확진 판정을 받았다  권영세 인수위 부위원장  추경호 기획조정분과 간사  최종학 인수위원 등에 이어 또 확진이 나오면서 인수위에도 비상이 걸렸다  원 위원장은 이날 페이스북에서  코로나  확진 나왔다  ,0,0
510,울산 오후  시  명 신규 확진 누적  만 명 종합 , 일 울산에서 신종  코로나 바이러스 감염증 코로나  확진자가  명이 추가돼 이틀 연속 하루 확진자  명대를 기록했다  울산시에 따르면 이날  시부터 오후  시까지  명이 신규 확진판정을 받아 지역  ,0,0
511,남자 프로배구  는 단판  챔프전은  전 선승제,챔피언결정전은  코로나  확산으로 인해  전 선승제로 축소돼 격일로 운영된다   월 일 오후 시 정규리그  여자부의 경우   코로나  확진자 속출로 인해 조기종료  현대건설이 정규시즌  위로 마감했다 ,0,1
512,휴온스  송수영 윤상배 각자 대표이사 선임,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나 로 장기화와 경기침체에도 불구하고 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 며  앞으로도 지속 성장을 위한 투자  ,0,0
513,  팬데믹으로 알코올 관련 사망자 수 급증, 코로나  팬데믹 기간 봉쇄와 사회적 거리 두기로 인해 알코올 관련 사망자 수가 급격히 증가했다는  여기에  코로나  사망자는 소수만 포함됐는데   년  세 미만 미국 성인 중 알코올 관련 사망자 명 가  ,1,1
514,김혼비  이런 친구와 자주 만나 놀고 싶다  ,글을 읽으며 운동화 끈을 고쳐 묶고 동네 골목길이라도 달리고 싶은 기분이 들었고   코로나 가 끝나면  월엔 강릉단오축제에   월엔 산청곶감축제에 꼭 가보리라 다짐하다가  나는 누군가에게 다정한 사람이었는가  ,0,1
515,용인시  임신부 신속항원검사 키트 받아가세요 ,시 관계자는  코로나  확산 방지 및 임신부와 태아의 감염 예방을 위해 신속항원검사 키트를 지급하고 있다 며  키트 지원이 태아와 임신부의 건강을 보호하는데 도움이 되길 바란다 고 말했다 ,1,1
516,제주   코로나   만 명 돌파 일  명 확진,제주에서  코로나  확진자가  만 명을 넘어섰다  제주도 방역당국에 따르면  일 오후  시 현재  명 확진자가 발생  이달 현재  만 명  누적  만 명으로 증가됐다  신규 확진자는  세  ,0,0
517,  영화 관람료 또 오른다 성인 주말  만 원, 코로나  발병 후 세 번째 인상이다  성인   영화 관람료는  원이 올라 주중  만 원  주말    측은  코로나  이후 영업시간 제한과 띄어앉기 등의 제약으로 관객이 급감했고  이로 인해 주요 기대작들이  ,0,0
518,프로배구 남자부  봄 배구   월  일 개막  챔프전  전 선승제 축소,신종  코로나 바이러스 감염증 코로나  확산으로 중단된 탓에 일정이 타이트하다 오는  월  일 오후  시 정규리그  위와  위의 준플레이오프 준 가 펼쳐진다  장소는 정규리그  위의 홈 구장이다  준 는  위와  ,0,1
519, 금일 건설 부동산 주요기사  고양시   대장홍대선 에 덕은역 반영 강력 요구 ,전세시장은  코로나  확인자 폭증 등의 영향으로 수요 동결  서울은   하락  신도시와 경기 인천도 각각     하락  서울은 주택 정책 변화 기대감으로  개구 중  곳이 상승  지난주보다 상승 지역이 늘어난  ,1,0
520, 서민갑부   평 매장 점주서 연 매출  억 외식업 대표된 비결, 일 토  방송되는 채널   서민갑부 에서는  코로나 에도 외식업으로 연 매출  억 원을 이룬 외식업계의 샛별  그러나  코로나  앞에서 만큼은 승진 씨도 매출 감소를 피하기 어려웠다고  이에 승진 씨는 위기의 상황을  ,0,0
521,하남시   코로나  예방 지원 물품 추가 지원,경기도 하남시가 지역 아동보육시설인 어린이집에 자가진단키트 등  코로나  예방 지원물품을 추가로  시는  코로나  집단감염 예방을 위한 검사 시급성을 감안해 이달 중으로 추가 지원물품 배부를 모두 마무리할  ,0,0
522,심상화 강원도의원  제 회  우수의정대상  수상의 영예,이날 시상식은  코로나    상황으로 인해  강원도의회 세미나실에서 자체적으로 진행됐다  심상화 의원 기획행정위원회 은 의정발전을 위한 창의적 정책개발 연구 및 도정 주요 현안 자문활동을 꾸준하게 수행했으며  지역  ,1,0
523,천안시  천안함  용사  주기 추모비 참배,추모행사는  코로나  확산에 따른 감염 예방을 위해 박상돈 천안시장과 보훈단체장  시 간부 공무원 등 최소인원만 참석한 가운데 천안함 추모비 헌화와 분향 등 참배로 용사들의 넋을 기리고 그 희생을 기억했다  ,0,0
524, 팀에서 저만 남았어요 미확진자들 업무 피로감 호소  회사는 나몰라라, 코로나  고통이 엄청나다지만 차라리 감염되고 싶단 철없는 생각까지 들어요   세  직장인   코로나  누적 확진  만명 시대가 도래한 가운데 미확진 직장인들의 업무 피로도가 가중되고 있다  국민  명 중  명꼴로  ,0,0
525,부산 남구   년 상반기 자원봉사 리더 양성 교육 개최,부산 남구는  코로나 의 확산이라는 상황에서 자원봉사의 역할과 가치에 대해 교육하고 일상회복을  교육강사 전호환 동명대학교 총장 은  코로나   를 계기로 기존에 찾아왔던 언택트시대가 가속화 되었고 빠르게  ,1,1
526,한국콜마 최현규  적극적 해외 공략 주주가치 제고 ,신규 선임된 한국콜마 최현규 대표는  코로나  장기화로 어려운 경영상황이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  신성장 동력 발굴을 위한 전략적  ,1,1
527,소득 감소 버스기사에게  인당  만 원 지급, 코로나 로 소득이 줄어든 버스기사에게 오늘 일 부터 생활안정자금이 지급됩니다  국토교통부는 소득 감소를 증명할 수 있는 노선버스와 전세버스 기사를 대상으로  인당  만 원을 지급한다고 밝혔습니다  ,0,0
528,남원소방서  제 회 의용소방대의 날  기념식 가져,남원시 의용소방대연합회는 총  개대  명의 의용소방대원으로 구성  각종 재난현장 지원을 비롯 사랑의 헌혈 활동   코로나  방역  주택용 소방시설 설치 등 지역주민들의 안전을 위해 앞장서고 있는 단체로 평가되고  ,0,1
529,임실 신덕면 제방 꽃 둘레길 조성,임실군 신덕면이  코로나 로 지친 주민들이 산책하고 쉴 수 있는 휴식공간을 조성하고 면을 찾는 방문객들에게 깨끗하고 아름다운 이미지를 선사하고자 꽃 둘레길을 조성하고 있다  면은 지난  일부터  일까지 관내  ,0,1
530,당진 대표 봄 축제 올해도 잇단 취소 축소,그러나  코로나  발생 이후 축제는 개최되지 못하는 상황이지만  봄이 되면 당진의 벚꽃을 보기 위해 많은 방문객들의 발길이 이어지고 있다  다만  행사는 개최되지 않지만  당진시는 벚꽃길 구간을 폐쇄하지 않고  ,1,1
531,강원도  제 회 추경  억 원 증액 편성,이번 추경에는  코로나 로 위축된 민생경제의 일상 회복과 포스트  코로나  대비를 위한 지역산업 경쟁력 강화  고용안정과 일자리 창출 등에 예산이 중점적으로 편성됐습니다  강원도는  이번 추경은  코로나 로 인해  ,0,1
532, 중동 사막을 채소밭으로 사회 혁신 나선 스타트업,신종  코로나 바이러스 감염증 코로나  사태 이후 불거진 공급망 문제를 도시형 농장 모델을 통해 해결할 수 있다는 점에서 호평을 샀다  실제 엔씽의 무대는 공간을 가리지 않는다  한국을 넘어 과거엔 농업이 불가할  ,1,1
533,  영화 관람료  원 인상   년 연속, 는  코로나 가 본격화된  년  월 이후  개월 연속 적자가 지속되는 상황에서도 한국 상업영화 개봉 촉진을 위해 지난해  모가디슈   싱크홀  배급사와 제작사에  억 원에 달하는 비용을 지급했다고  ,1,0
534,초밥에 치이고  짬뽕에 밀리고 한식  한국인마저 점점 외면, 코로나  유행 탓에 손님이 더 줄어들었다는 하소연이다  배달로 돌려보려 했지만 아귀찜은 내장을 빼고   코로나  사태 이후 높은 인건비와 재료비를 감당하지 못하는 데다 배달 음식으로 적합하지 못해 시장에서  ,0,0
535, 속보  제주경찰청  제주시 실종 오승민 씨 찾습니다 ,국내  코로나  신규 확진  만 명 제주경찰청이 실종자를 찾는다   일 경찰청은 안전 안내 문자를 통해  제주시에서 실종된 오승민 남   세 을 찾습니다     검정점퍼  쥐색 청바지  곤색 운동화  ,0,0
536,전북테크노파크  취약계층 위해 희망나눔 물품기부 실천,취약계층에 직접 기부하는 것은 물론이고   코로나 의 직격탄을 맞은 소상공인의 물품을 구매하여 기부하는 등 지역경제활성화에도 이바지하고 있다  양균의 원장은  코로나 와의 긴 싸움으로 지쳐 있는 지역주민을 돕기  ,1,1
537,  건설기술인의 날  기념식 성료,김부겸 국무총리는 축사를 통해  코로나  상황에서도 지난해 국내 수주  조원과 해외 수주  억 달러를 넘어서는 값진 성과를 달성해 어려운 시기를 도약의 발판으로 만든 건설기술인의 노고에 감사한다 고 말했다  ,0,1
538,임실 청웅면 봄꽃 식재로 쾌적한 가로경관 조성,면은 이번 봄꽃 식재로  코로나 로 침체된 생활환경을 개선하고 지친 면민들에게 따뜻한 위로와 즐거움을 선사할 것으로 기대하고 있다  유규영 청웅면장은  앞으로도 계절에 맞는 다양한 꽃들을 식재하여 쾌적하고 특색  ,0,1
539, 금일 유통업계 주요기사   편의점 맥주 매출도 날았다  축구 이란전 승리 ,이밖에도 노랑풍선은  코로나  사태 이후 처음으로 대한항공과 터키 직항 단독 전세기 상품을 선보였다  이번 인상 결정은 최저임금 인상과 물가 상승 등으로 운송원가가 계속 오르고  코로나  장기화로 운송 수입이  ,1,0
540,전북농협  종합업적평가  위 달성 결의,정재호 본부장은  올해도  코로나 와 자연재해 재난  일손부족 등으로 농업 농촌에 많은 어려움이 예상된다 면서  농협 비전    함께하는  년 농협  구현과 농업 농촌  농업인이 함께 성장할 수 있도록 사명감을  ,0,1
541,횡성  코로나  확진자  명 번  추가 발생,횡성에서  일  코로나  확진자  명 번 이 추가로 발생했다  이들 확진자는 집중 관리군  명  일반 관리군  명  타 지역 이관  명  입원  명 등이다 ,1,1
542,무주군자원봉사센터  행복나눔 이동빨래방차 운영 재개,이강우 이사장은  코로나 로 자유로운 활동에 어려운 시기지만 이동빨래방차 운영을 통해 지역주민들과 소통하고  살피며  년을 새로운 희망으로 가득한 무주를 위해 센터가 더욱 노력해 나가겠다 라는 뜻을 전했다  ,1,1
543,   년간의 대대적 혁신  성과 있었다,신종  코로나 바이러스 감염증 코로나 으로 인한 생계곤란가구  가정폭력피해자 등 주거취약계층에게는 지방자치단체    등과 협업해  가구 규모의 임대주택을 공급했다   환경 사회 지배구조  경영전략 체계를  ,1,0
544, 속보  충주  코로나  확진자  명 추가  오늘 밤 강풍 동반한 비 ,보건소 및 선별진료소에서 자가검사키트를 활용한  코로나  신속항원검사를 받을 수 있다   국제뉴스  충북 충주에서  코로나  확진자가 발생했다   일 시는 안전 안내 문자를 통해  월  일 확진자  명 발생  ,1,1
545,전북도교육청 올해 검정고시 시험장소 공고,한편 응시자 중 확진자  자가격리자 통보를 받고 시험 당일  코로나  격리 치료  중 시험응시를 희망할 경우 반드시 별도시험장 응시신청서 를  월  일  시까지 제출하여야 시험에 응시할 수 있다  이휘빈 기자,1,1
546, 금일 의료 제약 주요기사  정부  월 말까지 먹는 치료제  만명분 도입 추 ,금일 의료 제약 주요 이슈로 정부가 다음 달 말까지 먹는  코로나  치료제 총  만 명 도입을 추진    정부  월 말까지 먹는 치료제  만명분 도입 추진  정부가 다음 달 말까지 먹는  코로나  치료제 총  만 명  ,0,0
547,김제시  주한미군 내 관내 제품 수출납품 추진,김제시는   전북지원단과 함께  코로나 로 판로개척에 어려움을 겪고 있는 관내 기업을 돕고자 사전조사를 통해 주한미군 내 납품을 원하는 기업을 선정해 검역과정이 불요한 공산품을 지난  일부터 선제납품했다고  ,0,1
548,  스마트공장 자동화산업전  이 기업을 주목하라 ,당초  코로나  확산으로 지난해  월 연기 개최됐던      은 총  개사가  부스로 참가했으며 약  명의 참관객이 방문한 것으로 집계됐다 그러나 전시회 측은 올해  차 산업의 관심 고조와 철저한  코로나  ,1,0
549,울진군  울진녹색농업대학  월  일까지 과정별 개강,울진군농업기술센터는  코로나  확산 방지를 위해 책상 가림막 설치  전원 마스크 착용  교육 전 체온체크  소독제 비치  환기 등 방역수칙을 철저히 준수할 계획이다  황증호 소장은  산불   코로나  등으로 인해 교육을  ,0,1
550, 워라밸 지키면 짤리는 회사  한국  노동조합 쟁의행위 돌입, 코로나  이후 급증한 업무강도에 더해 최근 실시한 명예퇴직 프로그램이 불씨를 당겼다   일 한국   는  코로나  이후 급격한 성장을 거둔  코로나  수혜기업 이다   년  월 년  월까지의 실적이 담긴  ,0,1
551,중앙 제 단계 홍콩 방역 지원 시설 완공,린정웨어 행정장관은  차  코로나  감염 확산으로 위급한 시기에 특구정부는 중앙에 지원을 요청했고  중앙은 이에 적극 응해 전력 지원함으로 한 달도 안돼  개의 시설을 완공했다  큰 규모와 빠른 속도로 볼 때 홍콩  ,0,1
552,최민호 국힘 세종시장 예비후보  소상공인과 머리맞대, 코로나 가 장기화하면서 어려움을 겪고 있는 소상공인들이나 자영업자들이 늘어나고 있다  소상공인들의 애로사항을 청취하는 최민호 세종시장 예비후보 최민호 국민의힘 세종시장 예비후보는  일 선거사무소 갈매로  ,0,0
553,    제이원  인덱스 유닛 국산화로  가격  납기  문제 해소,특히  코로나 에 따른 공장 폐쇄와 에너지 부족 항구 운영 축소 조치 등으로 전 세계적인 공급망 정체 현상이 발생하면서 반도체 디스플레이 장비 업계에서도 부품 수급에 난항을 겪고 있다 세계  위 장비 업체인 미국의  ,0,0
554,   전쟁통에 부국들  코로나  백신처럼 식량 사재기 말라 ,특히 현 세계 식량 상황을 놓고 부국이 여분의  코로나  백신을 확보하고도 빈국에 베풀지 않아 아프리카가 새로운  코로나  변이 진앙이 됐던 지난해와 비견했습니다  그는  우리가  코로나  백신 상황에서 본 것처럼  ,1,1
555, 연합뉴스 이 시각 헤드라인     ,편의점에서  코로나  자가검사키트 판매 개수 제한이 해제된다  다만 가격을  천원으로 고정하고 약국과 편의점으로 판매처를 제한한 조치는  월  일까지 연장된다   일 식품의약품안전처는 현행  코로나  ,1,0
556, 코로나  정점 지났다는 정부 보건소 신속검사 중단 검토,치료이어 검사도 개인에 떠맡겨 정부가  코로나  확산세가 정점을 지나 하락세로 전환됐다고 밝힌 가운데  화이자가 개발한  코로나  먹는 치료제  팍스로비드 는 하루  명 넘게 투약되면서 재고량이 빠르게  ,1,1
557, 탄탄한 지역돌봄 남양주희망케어 금고 협약,전정수 북부희망케어센터장은  최근  코로나  확장세에도 불구하고  관련 민간기업들의 도움이 날로 늘고 있다 며  이를 계기로 지역돌봄이 한층 강화되고 있다 며 고마움을 전했습니다 ,1,1
558,인천 오후  시  만 명 확진 이틀 연속 감소,오후  기 기준 인천 신종  코로나 바이러스 감염증 코로나  확진자 수가 이틀 연속 감소했다   일 인천시에 따르면 이날  시부터 오후  시까지  만 명이  코로나  양성판정을 받았다  동시간대 인천 확진자  ,0,0
559,부안군  자살 고위험시기 월  집중 예방관리 나서,또한   코로나 의 장기화에 따른 정신적 경제적 육체적 문제 악화로 자살률이 더 증가하고 있다  부안군정신건강복지센터는 부안군민이면 누구나 평일  시부터  시까지 부안군정신건강복지센터 에서  ,0,0
560,올해 공인회계사  차시험  명 합격 경쟁률  대  ,특히 이번 시험은  코로나  확진자  명  자가격리자  명이 별도의 시험장에서 응시했는데  이 가운데  명 확진자  명  자가격리자  명 이 합격했다  합격자는  대 후반 세 이  로 가장 많았다  성별은  ,1,0
561,신인도 활약  중고신인도 활약  이번 즌 여자부 새 얼굴들,신종  코로나 바이러스 감염증 코로나 의 여파로 인해 안타깝게 리그가 조기 중단되었지만  경기 동안 여자부 신인들은 구슬땀을 흘려가며 경기에 매진하였다  이번 시즌 활약한  리그의 새 얼굴들 중  명의  ,1,1
562,메리츠증권   연임 최희문 대표   년 연속 영업익 순익 증가  기록 행진  이 ,다만  코로나  장기화  그리고 이른바 빅 로 분류되는 대형 증권사와의 경쟁 심화를 비롯해 전년만 못한 국내 증시 상황  우크라이나 사태  경제 불확실성 확대 등 올 한해 시장 전망을 어둡게 만든다  이처럼  ,1,0
563,부안군 생활개선회   내 집처럼 깨끗하게  새봄맞이 대청소,이번에는 부안읍 내에서도 이용이 많은 아담사거리에서 교육청사거리 구간에서 진행됐다  이밖에도 부안군 생활개선회는  코로나  의료진에게 수제 빵을 전달하고  월 매주 월요일 소녀상 주변 청소 봉사활동도 하고 있다 ,1,1
564,안양산업진흥원  안양중장년기술창업센터 입주기업 간담회 개최,안양산업진흥원 김흥규 원장은  코로나   로 힘든 상황에서도 입주사 대표에게 다양한 지원을 통해 생애주기별 창업 저변확대로 인생 제 막을 성공으로 연결하는 마중물 역할을 하겠다 고 강조했다 ,0,0
565,배달앱 되는 일식집   한식당  손맛만으로 버티기 한계 ,배달문화 급속 확산에 백년노포도 문 닫는다 고령점주  코로나 불황 직격탄 대통령 찾던 한식 맛집도 매출    코로나  이후 예약 손님이 줄어 매출이 그전보다  나 떨어졌다고 하소연한다  하나로회관 대표 김 모씨  ,0,1
566,교육부 업무보고  통폐합 언급 없었다 고교학점제 대책 논의 ,인수위 측은  대표적인 교육 현안인 학교  코로나  대응 지원  교육격차 해소  고교학점제 등에 대해서는 충분한 현장의 의견수렴을 통해 인수위원과 교육부가 함께 그 대책을 논의하기로 했다 고 말했다  ,0,1
567,   개월 관광 비자 베트남 입국 진행,  이태영 대표는  최근  코로나  사태가 잦아들면서 베트남 입국이 더 쉬워졌다  따라서 본사에서도 무비자 입국과  개월 관광 베트남 비자 입국 서비스를 제공하고 있으니 많은 이용 바란다 라고 전했다  ,0,0
568,광주 전남 나흘째  만명대 확진 오후  시 분  만 명 감염,광주와 전남에서 나흘째  만명대  코로나    확진자가 발생했다   일 방역당국에 따르면 이날 오후  시 분 기준 광주  명  전남  만 명 등  만 명이  코로나  확진 판정을 받았다  전날 동시간대  ,0,0
569,김서영   금융 코리아 스위밍 챔피언십 접영    위 기록,경기를 마친 김서영은 매니지먼트사인 올댓스포츠를 통해  준비하는 동안 컨디션이 좋지 않았고  코로나 로 어려웠던 훈련 환경 때문에 좋은 기록을 바라기보단 할 수 있는 최선을 다하고자 했다  오늘 접영  ,0,1
570,경북도  미래차 대응 지역 자동차부품기업 경쟁력 강화 나서,지역활력프로젝트 사업은 지난  년  코로나  확산초기 지역산업 위기극복의 일환으로  년간 국비  억 원 포함 총  억 원을 투입해 지역 자동차부품 업계  개사  건의 맞춤형 기업지원을 제공함으로써 사업화 매출  ,1,0
571,울산  오후  시 기준  명 확진 사망  명,울산시는  일  시부터 오후  시까지  코로나  신규 확진자가  명 발생했다고 밝혔다  신규 확진자를  한편  울산시는  월  일부터  코로나  임시선별검사소를 축소 운영한다  시는 그동안 구 군별  곳씩  ,0,1
572,인수위  지역대학 적극 활용 방안 마련 만 디지털인재 양성 ,대표적인 교육 현안인  학교  코로나  대응 지원  교육격차 해소  고교학점제 등에 대해서는 충분한 교육현장의 의견수렴을 통해 인수위원과 교육부가 함께 그 대책을 논의키로 했다  인수위 측은  이날 업무보고 내용을  ,0,1
573,치킨값  만원 받아야 한다던    고통 분담 차원서 가격 안 올려 ,  치킨 프랜차이즈 제너시스  그룹이 소비자들의 고통 분담 차원에서 최근 잇따른 치킨 가격 인상에도 가격 동결을 고수하고 있다 일 제너시스 에 따르면 지난해 연말부터 전 세계  코로나  재확산과 물류대란으로  ,0,1
574,자가검사키트 유통개선조치  월말까지  확정 , 코로나  유통개선조치가 일부 완화돼  월까지 연장된다  이에 따라  인당 판매 개수 제한이 해제되고 소포장 생산이 허용된다  식품의약품안전처 처장 김강립 는  일 현행  코로나  자가검사키트 유통개선조치를 일부  ,0,0
575,홍석천  코로나  안 걸린 게 더 불안해 언제까지  답답함 호소,방송인 홍석인이 신종  코로나  바이러스 감염증 코로나  확진자 급증에 답답함을 호소했다  홍석천은  일 자신의 인스타그램을 통해  매일 코를 쑤신다  방송하기 전 엔 한 번 더 해본다  주위에 가족 친구 동료들 한  ,0,0
576,최춘식  백신도입 의미 없다 불공정 계약서 공개해야 ,    이어 최 의원은  같은 백신 연이은 접종으로   등 면역체계가 손상돼  코로나 에 연달아  회 확진되는 사례가 속출하고 있다 며  본인들도 맞지 못하는 실험용 백신 국민과 아이들에게 접종  ,0,0
577,경북도  지역 자동차부품 기업 경쟁력 강화 박차,경북도는  년  코로나  확산초기 지역산업 위기극복을 위해  지역활력 프로젝트 사업 을 벌여  년간 국비  억원을 포함한  억원을 투입했다  도는 이 사업으로 지역 자동차부품 업계  개사에  건의 맞춤형 지원을 해  ,1,0
578,광양 매화마을의  시린 봄 매화인가 구름인가 ,여기에  코로나  팬데믹  년째로 마음은 여전히 혹독한 겨울이다  모두가 마스크로 얼굴을 가렸고  가급적 집  있다 면서  코로나 가 하루 빨리 종식돼 마스크 벗고 마음 편히 즐겼으면 좋겠다 고 말했다  청매실농원에서  ,0,1
579,  시오노기 제약   코로나  치료제 공급 합의서 체결에 일동제약  긍정적 신호 ,사진 시오노기 대표   일동제약 대표 일동제약과  코로나  경구용 항바이러스제인   를 공동 개발 중인 일본 시오노기 제약이 후생노동성과  코로나  치료제 공급 합의서를 체결했다   일 시오노기제약 측은  ,0,0
580,전수경  웨딩드레스 자태 문성호와 재혼 전자 맏며느리 되나  결사곡 ,또한 코로나 의 확산세가 최근 두드러지는 가운데 방역 당국의 지침을 철저히 준수하고 촬영하고 있으나 출연진 및 스태프들의 안전을 고려해 선제적 대응 차원에서 일 오후 시 방영 예정이었던 회는  ,0,1
581,한국콜마  최현규 대표 신규 선임 주주가치 제고 약속 ,신규 선임된 최현규 한국콜마 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영 상황이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외 시장을 확대하고  신 성장  ,1,1
582,안랩  외인 기관  단타 매도 에 급전직하 억원 사들인 개미 어쩌나,특히 신종  코로나 바이러스 감염증 코로나  확산 이후 비대면 시스템을 보호해 줄 보안솔루션 도입 수요도 지속 확대되는 추세다  다만  안철수 라는 태생적 꼬리표 때문에 주가가 기업가치에 연동되지 못하는 점은  ,0,1
583, 코로나  피해업종 보상 지원 최우선으로 경제계  인수위에 제언,경제계가 윤석열 대통령 당선인에게 최우선 과제로  코로나  극복을 당부했다  당장 피해업종 손실보상 및  이 결과  코로나  극복  관련 내용이  개 중복응답 로 미래산업 육성  저출산 고령화  일자리  ,0,0
584,골든차일드 이장준   코로나  확진  가벼운 감기 증상 전문 ,골든차일드 이장준이  코로나  확진 판정을 받았다   일 소속사 울림엔터테인먼트는  지난  일 이장준은  코로나  자가 진단키트에서 양성임을 확인하였으며   검사를 진행했다  그리고   검사 결과  일  코로나  확진  ,0,0
585, 단독     서해수호의 날 가겠다 규정없다  초대 안 한 보훈처,지난해 보훈처는  코로나  방역 지침을 이유로 야당 소속 국회 국방위원들의 행사 참석을 거부했다가 매일경제 등이 보도한 이후 한발 물러나 국회 정무위원과 국방위원 참석을 허용하는 쪽으로 선회한 바 있다  한편 이날  ,0,0
586,보이스피싱 피해구제 확대될까 인수위  금융사 배상 강화 검토,아울러  코로나 로 피해를 본 중소기업 소상공인의 대출 만기 연장  상환 유예의 재연장에 따른 맞춤형 추가 지원 방안과 청년도약계좌 주택연금 등에 대한 방안도 논의됐다  이 밖에도 예대 금리 차 공시 제도 시행 방안  ,0,0
587,서울교육감 보수 단일화  차 토론회 선거구도  안갯속 ,기사내용 요약 전교조 뿌리 뽑겠다 보수성 강조 포스트  코로나 학력격차  양극화 완화   일 최종 선출  박 예비후보는 조 예비후보에  포스트  코로나  시대에 기초학력을 어떻게 보완할 것이냐 고 물었고 이에 조  ,1,0
588, 일부터 자가검사키트  회  개  판매 개수 한도 해제,편의점에서  코로나  자가검사키트 판매 개수 제한이 해제됩니다  다만  가격을  천 원으로 고정하고 약국과 편의점으로 판매처를 제한한 조치는  월  일까지 연장됩니다  현재 유통개선조치에 따라  코로나  ,0,0
